Num_Acc,an,mois,jour,hrmn,lum,agg,int,atm,col,com,adr,gps,lat,long,dep
201300048688,13,7,30,1017,1,1,1,1,6,366,AUTOROUTE A 10,,,,330
201300048689,13,7,30,1905,1,1,1,1,6,550,ROCADE A 630,,,,330
201300048690,13,8,3,35,5,1,1,2,6,550,ROCADE A 630,,,,330
201300048691,13,8,3,1630,1,1,1,1,6,553,AUTOROUTE A 10,,,,330
201300048692,13,8,5,1235,1,1,1,1,6,553,AUTOROUTE A 10,,,,330
201300048693,13,8,7,1430,1,1,1,2,6,122,AUTOROUTE A 63,,,,330
201300048694,13,8,7,1740,1,1,1,2,6,366,AUTOROUTE A 10,,,,330
201300048695,13,8,10,1930,1,1,1,1,7,122,AUTOROUTE A 63,,,,330
201300048696,13,8,16,2050,1,1,1,1,3,281,ROCADE A 630,,,,330
201300048697,13,8,17,1355,1,1,1,1,4,119,ROUTE NATIONALE 230,,,,330
201300048698,13,8,22,1540,1,1,1,1,2,122,AUTOROUTE A 63,,,,330
201300048699,13,8,24,430,3,1,1,1,7,039,ROCADE A 630,,,,330
201300048700,13,8,24,1300,1,1,1,1,2,162,ROCADE A 630,,,,330
201300048701,13,8,30,1420,1,1,1,1,2,080,AUTOROUTE A 62,,,,330
201300048702,13,8,31,1745,1,1,1,1,6,143,AUTOROUTE A 10,,,,330
201300048703,13,9,2,1345,1,1,1,1,6,192,ROCADE A 630,,,,330
201300048704,13,9,3,1455,1,1,1,1,6,318,ROCADE A 630,,,,330
201300048705,13,9,5,2340,3,1,1,1,6,119,ROUTE NATIONALE 230,,,,330
201300048706,13,9,7,1310,1,1,1,2,6,249,ROCADE A 630,,,,330
201300048707,13,9,8,2125,5,1,1,1,6,096,AUTOROUTE A 10,,,,330
201300048708,13,9,9,1710,1,1,1,2,2,397,AUTOROUTE A 10,,,,330
201300048709,13,9,11,1800,1,1,1,1,6,281,ROCADE A 630,,,,330
201300048710,13,9,13,1655,1,1,1,1,6,065,ROUTE NATIONALE 230,,,,330
201300048711,13,9,16,933,1,1,1,2,6,162,ROCADE A 630,,,,330
201300048712,13,9,16,936,1,1,1,2,6,065,ROUTE NATIONALE 230,,,,330
201300048713,13,9,16,1123,1,1,1,2,6,249,ROCADE A 630,,,,330
201300048714,13,9,16,1315,1,1,1,2,6,249,ROCADE A 630,,,,330
201300048715,13,9,18,1655,1,1,1,3,6,249,ROCADE A 630,,,,330
201300048716,13,9,18,1656,1,1,1,2,6,249,ROCADE A 630,,,,330
201300048717,13,9,18,1910,1,1,1,2,6,249,ROCADE A 630,,,,330
201300048718,13,9,19,920,1,1,1,1,3,162,ROCADE A 630,,,,330
201300048719,13,9,20,1605,1,1,1,1,6,318,ROCADE A 630,,,,330
201300048720,13,9,21,1730,1,1,1,1,6,096,AUTOROUTE A 10,,,,330
201300048721,13,9,23,750,1,1,1,1,6,167,ROUTE NATIONALE 230,,,,330
201300048722,13,9,23,930,1,1,1,1,6,080,AUTOROUTE A 62,,,,330
201300048723,13,9,14,2120,5,1,1,1,6,318,ROCADE A 630,,,,330
201300048724,13,9,26,750,5,1,1,1,6,075,ROCADE A 630,,,,330
201300048725,13,9,26,900,1,1,1,1,4,162,ROCADE A 630,,,,330
201300048726,13,9,27,740,2,1,1,1,6,318,ROCADE A 630,,,,330
201300048727,13,9,30,1835,1,1,1,2,6,063,ROCADE A 630,,,,330
201300048728,13,10,4,1800,1,1,1,3,7,318,ROCADE A 630,,,,330
201300048729,13,10,4,1805,1,1,1,3,7,318,ROCADE A 630,,,,330
201300048730,13,10,7,1730,1,1,1,1,2,249,ROCADE A 630,,,,330
201300048731,13,10,7,1825,1,1,1,1,6,318,ROCADE A 630,,,,330
201300048732,13,10,8,1040,1,1,1,1,3,096,AUTOROUTE A 10,,,,330
201300048733,13,10,12,150,3,1,1,8,6,023,AUTOROUTE A 62,,,,330
201300048734,13,10,12,835,1,1,1,2,2,249,ROCADE A 630,,,,330
201300048735,13,10,15,855,1,1,1,2,6,487,AUTOROUTE A 10,,,,330
201300048736,13,10,14,825,1,1,1,1,6,039,ROCADE A 630,,,,330
201300048737,13,10,18,1510,1,1,1,1,5,065,ROUTE NATIONALE 230,,,,330
201300048738,13,10,18,1600,1,1,1,1,2,550,ROCADE A 630,,,,330
201300048739,13,10,18,2205,4,1,1,1,6,075,ROCADE A 630,,,,330
201300048740,13,10,25,520,4,1,1,2,6,448,AUTOROUTE A 62,,,,330
201300048741,13,10,25,820,2,1,1,2,4,039,ROCADE A 631,,,,330
201300048742,13,10,25,1630,1,1,1,2,6,249,ROCADE A 630,,,,330
201300048743,13,10,25,1655,1,1,1,2,6,249,ROCADE A 630,,,,330
201300048744,13,10,25,1950,3,1,1,2,6,080,AUTOROUTE A 62,,,,330
201300048745,13,10,30,1150,1,1,1,1,6,162,ROCADE A 630,,,,330
201300048746,13,10,31,635,5,1,1,1,6,318,AUTOROUTE A 63,,,,330
201300048747,13,10,31,1845,5,1,1,1,6,550,ROCADE A 630,,,,330
201300048748,13,10,31,1923,5,1,1,1,4,550,ROCADE A 630,,,,330
201300048749,13,11,1,2150,5,1,1,2,6,090,AUTOROUTE A 63,,,,330
201300048750,13,11,2,1810,5,1,1,2,6,039,ROCADE A 631,,,,330
201300048751,13,11,2,1906,5,1,1,2,6,063,ROCADE A 630,,,,330
201300048752,13,11,7,745,1,1,1,2,6,397,AUTOROUTE A 10,,,,330
201300048753,13,11,7,910,1,1,1,9,6,090,AUTOROUTE A 63,,,,330
201300048754,13,11,7,1000,1,1,1,2,2,192,ROCADE A 630,,,,330
201300048755,13,11,8,1645,1,1,1,2,6,249,ROCADE A 630,,,,330
201300048756,13,11,8,1915,5,1,1,2,6,249,ROCADE A 630,,,,330
201300048757,13,11,10,1110,1,1,1,2,6,249,ROCADE A 630,,,,330
201300048758,13,11,10,1120,1,1,1,2,6,039,ROCADE A 631,,,,330
201300048759,13,11,10,1455,1,1,1,2,3,065,ROUTE NATIONALE 230,,,,330
201300048760,13,11,11,1125,1,1,1,1,6,039,ROCADE A 630,,,,330
201300048761,13,11,11,1755,5,1,1,2,6,039,ROCADE A 631,,,,330
201300048762,13,11,12,1010,1,1,1,2,6,075,ROCADE A 630,,,,330
201300048763,13,11,12,1010,1,1,1,2,6,075,ROCADE A 630,,,,330
201300048764,13,11,12,1305,1,1,1,2,6,080,AUTOROUTE A 62,,,,330
201300048765,13,11,14,700,4,1,1,1,6,192,ROCADE A 630,,,,330
201300048766,13,11,14,1420,1,1,1,1,3,065,ROUTE NATIONALE 230,,,,330
201300048767,13,11,14,1420,1,1,1,1,6,318,ROCADE A 630,,,,330
201300048768,13,11,15,735,2,1,1,1,6,065,ROUTE NATIONALE 230,,,,330
201300048769,13,11,18,835,1,1,1,1,6,119,ROUTE NATIONALE 230,,,,330
201300048770,13,11,19,1745,2,1,1,2,6,318,ROCADE A 630,,,,330
201300048771,13,11,19,735,2,1,1,1,6,397,AUTOROUTE A 10,,,,330
201300048772,13,11,20,718,5,1,1,1,6,167,ROUTE NATIONALE 230,,,,330
201300048773,13,11,20,730,5,1,1,1,4,162,ROCADE A 630,,,,330
201300048774,13,11,21,1340,1,1,1,2,6,249,ROCADE A 630,,,,330
201300048775,13,11,22,715,3,1,1,1,2,249,AUTOROUTE A 10,,,,330
201300048776,13,11,24,1535,1,1,1,1,6,249,ROUTE NATIONALE 230,,,,330
201300048777,13,11,24,1730,2,1,1,1,6,096,AUTOROUTE A 10,,,,330
201300048778,13,11,25,740,4,1,1,1,6,550,AUTOROUTE A 62,,,,330
201300048779,13,11,25,1610,1,1,1,1,6,039,ROCADE A 630,,,,330
201300048780,13,11,27,820,1,1,1,1,6,281,ROCADE A 630,,,,330
201300048781,13,11,28,930,1,1,1,1,6,080,AUTOROUTE A 62,,,,330
201300048782,13,11,30,1935,5,1,1,1,6,063,ROCADE A 630,,,,330
201300048783,13,12,4,815,1,1,1,1,6,550,ROCADE A 630,,,,330
201300048784,13,12,4,845,1,1,1,1,6,065,ROUTE NATIONALE 230,,,,330
201300048785,13,12,5,625,2,1,1,1,6,080,AUTOROUTE A 62,,,,330
201300048786,13,12,5,900,1,1,1,1,2,090,AUTOROUTE A 63,,,,330
201300048787,13,12,9,1625,1,1,1,1,2,249,ROCADE A 630,,,,330
201300048788,13,12,10,700,3,1,1,1,7,366,AUTOROUTE A 10,,,,330
201300048789,13,12,12,1025,1,1,1,1,6,143,AUTOROUTE A 10,,,,330
201300048790,13,12,13,810,2,1,1,1,6,167,ROUTE NATIONALE 230,,,,330
201300048791,13,12,14,930,1,1,1,5,6,063,ROCADE A 630,,,,330
201300048792,13,12,15,1915,5,1,1,1,6,249,ROCADE A 630,,,,330
201300048793,13,12,16,1530,1,1,1,1,6,122,AUTOROUTE A 63,,,,330
201300048794,13,12,16,1825,5,1,1,1,4,366,AUTOROUTE A 10,,,,330
201300048795,13,12,14,1750,1,1,1,2,6,192,ROCADE A 630,,,,330
201300048796,13,12,20,755,4,1,1,1,6,448,AUTOROUTE A 62,,,,330
201300048797,13,12,21,1500,1,1,1,1,6,249,ROUTE NATIONALE 230,,,,330
201300048798,13,12,21,1950,3,1,1,1,3,080,AUTOROUTE A 62,,,,330
201300048799,13,12,21,2005,5,1,1,1,6,039,ROCADE A 630,,,,330
201300048800,13,12,23,1450,1,1,1,1,2,550,ROCADE A 630,,,,330
201300048801,13,12,26,300,4,1,1,3,2,366,AUTOROUTE A 10,,,,330
201300048802,13,12,31,2055,3,1,1,2,6,080,AUTOROUTE A 62,,,,330
201300048803,13,1,10,1055,1,2,1,2,7,385,"45, CHEMIN DE CHOULANS",,,,690
201300048804,13,1,16,1245,1,2,1,9,7,385,"101, CHEMIN DE CHOULANS",,,,690
201300048805,13,1,23,1500,1,2,1,1,6,385,"18, RUE DE TOURVIELLE",,,,690
201300048806,13,2,16,1130,1,2,1,1,2,385,RUE COMMANDANT CHARCOT,,,,690
201300048807,13,3,24,25,5,2,1,2,6,385,"23, AVENUE DU POINT DU J",,,,690
201300048808,13,3,26,1010,1,2,1,1,6,385,"38, MONTEE SAINT BARTHEL",,,,690
201300048809,13,4,1,1610,1,2,1,1,5,385,MONTEE DU CHEMIN NEUF,,,,690
201300048810,13,4,10,1210,1,2,1,1,3,385,"81, AVENUE DU POINT DU J",,,,690
201300048811,13,4,14,1210,1,2,1,1,6,385,"39, RUE DE LA GARDE",,,,690
201300048812,13,4,29,1655,1,2,2,3,6,385,"2, RUE OCTAVIO MEY",,,,690
201300048813,13,5,7,1632,1,2,1,1,3,385,"8, QUAI DES ETROITS",,,,690
201300048814,13,5,12,1130,1,2,1,1,6,385,"10, AVENUE DE MENIVAL",,,,690
201300048815,13,5,16,1545,1,2,1,3,7,385,"50, RUE JOLIOT CURIE",,,,690
201300048816,13,5,17,745,1,2,2,8,6,385,"13, RUE DE LA BOMBARDE",,,,690
201300048817,13,5,28,1240,1,2,1,2,3,385,"177, RUE JOLIOT CURIE",,,,690
201300048818,13,7,9,1810,1,2,1,1,1,385,"58, QUAI PIERRE SCIZE",,,,690
201300048819,13,6,7,810,1,1,1,1,3,385,"43, RUE COMMANDANT CHARC",,,,690
201300048820,13,6,11,1245,1,2,1,1,6,385,"191, CHEMIN DE CHOULANS",,,,690
201300048821,13,6,17,857,1,2,4,1,6,385,"3, RUE JEAN PREVOST",,,,690
201300048822,13,6,19,800,1,2,1,1,6,385,"13, QUAI ROMAIN ROLLAND",,,,690
201300048823,13,7,2,2330,5,2,1,8,2,385,"162, CHEMIN DE CHOULANS",,,,690
201300048824,13,7,3,2050,2,2,1,3,3,385,"173, AVENUE BARTHELEMY B",,,,690
201300048825,13,7,24,1840,1,2,1,1,1,385,"77, QUAI PIERRE SCIZE",,,,690
201300048826,13,7,25,1820,1,2,1,1,4,385,"1, AVENUE DE LA PREMIERE",,,,690
201300048827,13,7,26,1610,1,2,1,1,1,385,"77, QUAI PIERRE SCIZE",,,,690
201300048828,13,8,2,1530,1,2,1,7,3,385,"28-36, RUE ROGER RADISSO",,,,690
201300048829,13,8,3,1845,1,2,4,1,3,385,PONT KITCHENER MARCHAND,,,,690
201300048830,13,8,15,1930,1,2,1,1,3,385,"215, AVENUE BARTHELEMY B",,,,690
201300048831,13,9,3,2220,5,2,1,1,6,385,"27, AVENUE DU POINT DU J",,,,690
201300048832,13,9,4,740,1,2,3,1,6,385,"160, RUE COMMANDANT CHAR",,,,690
201300048833,13,9,10,900,1,2,1,1,3,385,"6, AVENUE GENERAL EISENH",,,,690
201300048834,13,9,10,1800,1,2,1,1,6,385,"192, AVENUE BARTHELEMY B",,,,690
201300048835,13,10,11,1120,1,2,1,1,6,385,"21, AVENUE DU POINT DU J",,,,690
201300048836,13,9,21,1920,2,2,1,1,6,385,"5, PLACE ABBE LARUE",,,,690
201300048837,13,9,22,1620,1,2,1,1,3,385,"60, CHEMIN DE CHOULANS",,,,690
201300048838,13,9,25,1440,1,2,1,1,3,385,"84, RUE COMMANDANT CHARC",,,,690
201300048839,13,9,26,2000,5,2,1,1,6,385,"86, RUE COMMANDANT CHARC",,,,690
201300048840,13,10,12,920,1,2,1,1,6,385,"2, RUE DE LA QUARANTAINE",,,,690
201300048841,13,10,18,1805,2,2,1,1,6,385,"6, RUE DE L ANTIQUAILLE",,,,690
201300048842,13,10,29,1740,5,2,1,1,6,385,"4, MONTEE DES EPIES",,,,690
201300048843,13,11,7,1310,1,2,1,1,6,385,"33, CHEMIN DE CHOULANS",,,,690
201300048844,13,11,20,1800,5,2,1,9,6,385,"191, CHEMIN DE CHOULANS",,,,690
201300048845,13,11,29,1410,1,2,1,1,6,385,"42, AVENUE GENERAL EISEN",,,,690
201300048846,13,11,22,1050,1,2,2,2,6,385,RUE MAURICE BELLEMAIN,,,,690
201300048847,13,12,5,735,2,2,1,1,3,385,"1, RUE DE L ANTIQUAILLE",,,,690
201300048848,13,12,21,2145,5,2,1,1,6,385,"85, QUAI PIERRE SCIZE",,,,690
201300048849,13,1,8,1810,3,1,1,1,2,118,Autoroute A.351,,,,670
201300048850,13,1,12,1705,3,1,1,1,5,309,Autoroute A.4,,,,670
201300048851,13,1,26,610,3,1,1,1,2,482,Autoroute A.351,,,,670
201300048852,13,2,25,1445,1,1,1,8,7,389,Autoroute A.4,,,,670
201300048853,13,3,20,1930,4,1,1,8,3,365,Autoroute A.35,,,,670
201300048854,13,4,4,1210,1,1,1,1,5,447,Autoroute A.4,,,,670
201300048855,13,4,12,1700,1,1,1,1,4,365,Autoroute A.35,,,,670
201300048856,13,4,17,30,3,1,1,1,3,482,Autoroute A.351,,,,670
201300048857,13,5,10,1205,1,1,1,1,5,049,Autoroute A.35,,,,670
201300048858,13,6,6,1335,1,1,1,1,3,447,Autoroute A.4,,,,670
201300048859,13,6,19,1450,1,1,1,1,6,482,Autoroute A.35,,,,670
201300048860,13,7,2,1620,1,1,1,1,3,482,Autoroute A.35,,,,670
201300048861,13,7,3,2025,2,1,1,1,6,218,Nationale 353,,,,670
201300048862,13,7,7,1905,1,1,1,1,7,482,Autoroute A.351,,,,670
201300048863,13,7,17,1835,1,1,1,1,2,152,Autoroute A.35,,,,670
201300048864,13,8,30,1640,1,1,1,1,2,389,Autoroute A.4,,,,670
201300048865,13,9,27,1550,1,1,1,1,3,365,Autoroute A.35,,,,670
201300048866,13,10,1,2245,3,1,1,1,7,482,Autoroute A.35,,,,670
201300048867,13,10,6,1140,1,1,1,2,2,152,Route Nationale 83,,,,670
201300048868,13,10,25,810,1,1,1,1,3,365,Autoroute A.35,,,,670
201300048869,13,11,4,1645,1,1,1,1,3,447,Autoroute A.4,,,,670
201300048870,13,12,20,1550,1,1,1,1,2,482,Autoroute A.35,,,,670
201300048871,13,2,3,300,5,1,1,1,6,462,Autoroute A 33,M,4860296,0633348,540
201300048872,13,2,15,1510,1,1,1,1,2,462,Autoroute A 33,M,4861723,0631710,540
201300048873,13,2,18,1256,1,1,1,1,3,528,Autoroute A 31,M,4865617,0589666,540
201300048874,13,3,30,1620,1,1,1,1,3,304,Autoroute A 33,M,4868090,0611907,540
201300048875,13,6,28,545,2,1,1,1,7,027,Autoroute A 31,M,4888835,0609848,540
201300048876,13,5,9,2048,3,1,1,1,3,462,Autoroute A 33,,,,540
201300048877,13,3,12,640,2,1,1,2,3,357,Autoroute A 31,M,4872049,0616750,540
201300048878,13,5,29,450,2,1,1,1,7,328,Autoroute A 330,M,4860994,0617593,540
201300048879,13,6,17,740,1,1,1,1,4,571,Autoroute A 33,M,4861859,0625017,540
201300048880,13,6,20,910,1,1,1,2,2,571,Autoroute A 33,M,4861851,0627175,540
201300048881,13,8,10,2145,3,1,1,1,2,150,Autoroute A 31,M,4877252,0614348,540
201300048882,13,9,9,810,1,1,1,1,4,571,Autoroute A 33,M,4861854,0625669,540
201300048883,13,9,24,800,1,1,1,5,6,232,Autoroute A 31,M,4868856,0599516,540
201300048884,13,10,20,2135,3,1,1,1,3,431,Autoroute  A 313,M,4889620,0607257,540
201300048885,13,10,23,1545,1,1,1,1,3,115,Autoroute A 31,M,4869407,0609782,540
201300048886,13,12,11,1715,1,1,1,1,2,304,Autoroute A 31,M,4870064,0612460,540
201300048887,13,12,16,1425,1,1,1,1,7,091,Autoroute A 31,M,4894834,0611199,540
201300048888,13,12,20,603,3,1,1,1,3,232,Autoroute A 31,M,4868190,0594326,540
201300048889,13,1,6,835,1,1,1,8,6,663,Autoroute A31,,,,570
201300048890,13,1,7,808,2,1,1,1,2,283,Autoroute A31,,,,570
201300048891,13,1,10,1930,3,1,1,8,6,447,RN 431,,,,570
201300048892,13,1,15,525,3,1,1,4,7,445,Autoroute A31,,,,570
201300048893,13,2,8,830,1,1,1,8,4,463,RN 431,,,,570
201300048894,13,2,19,2310,3,1,1,1,7,534,RN 431,,,,570
201300048895,13,3,23,1540,1,1,1,1,6,039,RN 431,,,,570
201300048896,13,3,24,945,1,1,1,8,6,194,Autoroute A31,,,,570
201300048897,13,3,30,153,3,1,1,1,3,463,Autoroute A31,,,,570
201300048898,13,5,27,1200,1,1,1,1,6,751,Autoroute A31,,,,570
201300048899,13,5,29,1015,1,1,1,1,6,303,Autoroute A31,,,,570
201300048900,13,6,18,1755,1,1,1,1,2,672,Autoroute A31,,,,570
201300048901,13,6,23,1510,1,1,1,1,6,474,Autoroute A31,,,,570
201300048902,13,7,4,1930,1,1,1,1,2,452,Autoroute A31,,,,570
201300048903,13,7,20,1328,1,1,1,1,4,303,Autoroute A31,,,,570
201300048904,13,9,6,225,3,1,1,1,7,474,Autoroute A31,,,,570
201300048905,13,9,23,1505,1,1,1,1,1,663,Autoroute A31,,,,570
201300048906,13,10,5,2000,3,1,1,3,3,666,Autoroute A31,,,,570
201300048907,13,11,2,1430,1,1,1,3,3,666,Autoroute A31,,,,570
201300048908,13,11,9,425,3,1,1,1,6,269,Autoroute A31,,,,570
201300048909,13,11,10,420,3,1,1,1,7,096,Autoroute A30,,,,570
201300048910,13,11,30,1555,1,1,1,1,3,463,Autoroute A31,,,,570
201300048911,13,12,4,1753,3,1,1,1,7,269,Autoroute  A31,,,,570
201300048912,13,12,12,150,3,1,1,1,6,463,RN  431,,,,570
201300048913,13,12,22,600,3,1,1,1,2,552,RN  431,,,,570
201300048914,13,12,27,1815,3,1,1,1,7,356,Autoroute  A31,,,,570
201300048915,13,1,8,740,2,2,2,1,2,387,RUE LAMOTHE,,,,690
201300048916,13,1,12,1400,1,2,1,1,2,387,"7, AVENUE JEAN JAURES",,,,690
201300048917,13,1,22,825,1,2,1,1,2,387,"302-304, RUE GARIBALDI",,,,690
201300048918,13,1,22,1215,1,2,2,1,3,387,"24, RUE DE GERLAND",,,,690
201300048919,13,1,31,535,5,2,2,1,3,387,"43, RUE CHEVREUL",,,,690
201300048920,13,1,29,800,1,2,9,1,6,387,"0, RUE DE LA MADELEINE",,,,690
201300048921,13,1,10,850,1,2,1,2,6,387,RUE DE GERLAND,,,,690
201300048922,13,1,24,1450,1,2,3,1,3,387,"IGNORE, RUE RENAN",,,,690
201300048923,13,2,1,715,5,2,1,2,6,387,"152, BOULEVARD YVES FARG",,,,690
201300048924,13,2,4,1050,1,2,2,2,1,387,"0, RUE BANCEL",,,,690
201300048925,13,2,11,1210,1,2,2,2,6,387,"0, AVENUE JEAN JAURES",,,,690
201300048926,13,2,19,1915,5,2,2,1,3,387,"ignore, AVENUE JEAN JAUR",,,,690
201300048927,13,2,21,1545,1,2,2,1,2,387,"0, RUE CREUZET",,,,690
201300048928,13,2,23,250,5,2,1,1,7,387,"25, RUE BECHEVELIN",,,,690
201300048929,13,3,2,1320,1,2,2,8,3,387,RUE RAULIN,,,,690
201300048930,13,2,26,545,5,2,2,1,6,387,RUE SEBASTIEN GRYPHE,,,,690
201300048931,13,3,5,30,5,2,1,1,6,387,"02, RUE DE GERLAND",,,,690
201300048932,13,3,11,2135,5,2,2,1,3,387,"0, RUE DE L UNIVERSITE",,,,690
201300048933,13,1,27,2050,5,2,1,3,6,387,AVENUE TONY GARNIER,,,,690
201300048934,13,3,12,10,5,2,2,1,3,387,"ignore, AVENUE LECLERC",,,,690
201300048935,13,3,14,1420,1,2,2,1,2,387,"0, AVENUE JEAN JAURES",,,,690
201300048936,13,3,17,40,5,2,1,6,6,387,COURS GAMBETTA,,,,690
201300048937,13,3,14,2020,5,2,3,1,6,387,"2, RUE CHALLEMEL LACOUR",,,,690
201300048938,13,3,15,35,5,2,1,8,7,387,"1, RUE DE L UNIVERSITE",,,,690
201300048939,13,3,20,1830,1,2,3,1,6,387,PLACE RASPAIL,,,,690
201300048940,13,3,22,1838,1,2,2,1,3,387,"0, RUE DE GERLAND",,,,690
201300048941,13,4,3,2045,5,2,2,1,3,387,"0, AVENUE JEAN JAURES",,,,690
201300048942,13,4,7,1935,5,2,1,1,6,387,"5, COURS GAMBETTA",,,,690
201300048943,13,4,7,2015,2,2,1,1,6,387,RUE ANDRE BOLLIER,,,,690
201300048944,13,4,16,1612,1,2,2,1,3,387,"0, RUE CHEVREUL",,,,690
201300048945,13,4,10,1930,5,1,2,1,3,387,RUE SAINT MICHEL,,,,690
201300048946,13,4,13,2330,5,2,1,1,7,387,"35, AVENUE DEBOURG",,,,690
201300048947,13,4,16,730,1,2,1,1,6,387,"191, AVENUE BERTHELOT",,,,690
201300048948,13,4,14,1345,1,2,1,1,1,387,"47, RUE DE GERLAND",,,,690
201300048949,13,4,9,2220,5,2,2,1,6,387,"0, AVENUE JEAN JAURES",,,,690
201300048950,13,4,12,1240,1,2,1,1,6,387,"6, RUE DE L UNIVERSITE",,,,690
201300048951,13,4,12,1710,1,2,3,1,3,387,RUE RAOUL SERVANT,,,,690
201300048952,13,4,16,1725,1,2,3,1,3,387,"2, QUAI CLAUDE BERNARD",,,,690
201300048953,13,4,18,710,1,2,1,1,3,387,"10, RUE DE LA MADELEINE",,,,690
201300048954,13,4,15,915,1,2,1,1,3,387,"103, RUE SEBASTIEN GRYPH",,,,690
201300048955,13,4,23,2110,5,2,2,1,3,387,"ignore, RUE RAULIN",,,,690
201300048956,13,4,24,1915,1,2,1,1,2,387,"52, RUE CHALLEMEL LACOUR",,,,690
201300048957,13,5,1,1410,1,2,2,1,3,387,"IGNORE, RUE CREUZET",,,,690
201300048958,13,5,3,1550,1,2,1,1,2,387,AVENUE LECLERC,,,,690
201300048959,13,5,5,310,5,2,2,1,2,387,"174, RUE DE GERLAND",,,,690
201300048960,13,5,5,1620,1,2,1,1,2,387,"0, AVENUE LECLERC",,,,690
201300048961,13,5,16,1605,1,2,2,2,3,387,"205, AVENUE JEAN JAURES",,,,690
201300048962,13,5,18,1500,1,2,2,1,5,387,"ignore, AVENUE JEAN JAUR",,,,690
201300048963,13,5,26,620,1,2,1,1,6,387,"50, AVENUE TONY GARNIER",,,,690
201300048964,13,5,16,1715,1,2,2,1,3,387,RUE DE LA THIBAUDIERE,,,,690
201300048965,13,5,24,810,1,2,1,1,2,387,"20, RUE CROIX BARRET",,,,690
201300048966,13,5,31,1200,1,2,1,2,7,387,"04, RUE MATHIEU VARILLE",,,,690
201300048967,13,5,28,820,1,2,2,1,3,387,"0, AVENUE TONY GARNIER",,,,690
201300048968,13,5,31,1550,1,2,2,2,3,387,RUE DE L UNIVERSITE,,,,690
201300048969,13,6,6,1120,1,2,2,1,3,387,"0, AVENUE JEAN JAURES",,,,690
201300048970,13,6,7,1300,1,2,2,7,3,387,"0, RUE DE GERLAND",,,,690
201300048971,13,6,11,905,1,2,2,1,2,387,"00, RUE MARC BLOCH",,,,690
201300048972,13,6,12,1340,1,2,1,1,6,387,"312, RUE GARIBALDI",,,,690
201300048973,13,6,14,850,1,2,1,1,3,387,"51, RUE DOMER",,,,690
201300048974,13,6,15,1615,1,2,2,1,2,387,"38, AVENUE JEAN JAURES",,,,690
201300048975,13,6,14,1105,1,2,1,1,7,387,"76, BOULEVARD DES TCHECO",,,,690
201300048976,13,6,16,2030,2,2,2,6,3,387,"0, RUE DE MARSEILLE",,,,690
201300048977,13,6,19,1445,1,2,5,1,3,387,PONT GALLIENI,,,,690
201300048978,13,6,20,1745,1,2,2,1,3,387,RUE D ANVERS,,,,690
201300048979,13,6,21,630,2,2,1,1,2,387,"20, AVENUE LECLERC",,,,690
201300048980,13,5,28,850,1,2,1,1,3,387,"106, AVENUE JEAN JAURES",,,,690
201300048981,13,6,27,910,1,2,1,8,3,387,RUE GARIBALDI,,,,690
201300048982,13,6,27,1100,1,2,2,1,7,387,"0, RUE DE LA THIBAUDIERE",,,,690
201300048983,13,6,30,1935,1,2,3,1,3,387,"00, AVENUE DU CHATEAU DE",,,,690
201300048984,13,7,11,1710,1,2,1,1,6,387,"0, QUAI CLAUDE BERNARD",,,,690
201300048985,13,7,12,1125,1,2,1,1,7,387,"12, COURS GAMBETTA",,,,690
201300048986,13,7,13,900,1,2,1,1,6,387,"118, COURS GAMBETTA",,,,690
201300048987,13,7,15,1755,1,2,1,1,2,387,"10, AVENUE LECLERC",,,,690
201300048988,13,7,17,845,1,2,4,1,3,387,"0, BOULEVARD YVES FARGE",,,,690
201300048989,13,7,18,930,1,2,2,3,6,387,PONT PASTEUR,,,,690
201300048990,13,7,19,330,5,2,2,1,6,387,"0, RUE DU VERCORS",,,,690
201300048991,13,7,24,1700,1,2,3,1,3,387,"00, RUE LORTET",,,,690
201300048992,13,7,20,1600,1,2,1,1,6,387,"0, QUAI CLAUDE BERNARD",,,,690
201300048993,13,7,31,2020,1,2,1,1,3,387,"1, AVENUE BERTHELOT",,,,690
201300048994,13,8,11,2105,2,2,1,1,6,387,"176, RUE DE GERLAND",,,,690
201300048995,13,8,10,40,5,2,1,1,6,387,"0, AVENUE TONY GARNIER",,,,690
201300048996,13,8,10,755,1,2,2,1,3,387,"00, AVENUE DEBOURG",,,,690
201300048997,13,8,11,1440,1,2,1,1,7,387,"0, ALLEE PIERRE DE COUBE",,,,690
201300048998,13,8,18,418,5,2,1,1,6,387,"52, RUE DE L EPARGNE",,,,690
201300048999,13,8,22,2000,1,2,3,1,6,387,ROUTE DE VIENNE,,,,690
201300049000,13,9,1,1755,1,2,1,1,6,387,"169, AVENUE BERTHELOT",,,,690
201300049001,13,9,9,1645,1,2,2,1,3,387,"0, RUE MONTESQUIEU",,,,690
201300049002,13,9,9,1825,1,2,1,1,4,387,"61, AVENUE TONY GARNIER",,,,690
201300049003,13,9,15,1700,1,2,2,1,3,387,"0, RUE DE LA THIBAUDIERE",,,,690
201300049004,13,9,23,1250,1,2,1,1,6,387,"190, AVENUE JEAN JAURES",,,,690
201300049005,13,9,15,745,1,2,1,2,2,387,BOULEVARD CHAMBAUD DE LA,,,,690
201300049006,13,9,20,1630,1,2,2,1,3,387,"0, RUE DE GERLAND",,,,690
