Num_Acc,senc,catv,occutc,obs,obsm,choc,manv,num_veh
201100059285,0,33,000,00,2,1,01,B01
201100059285,0,07,000,00,2,2,10,A01
201100059286,0,07,000,00,2,3,01,A01
201100059286,0,07,000,00,2,2,01,B01
201100059287,0,30,000,00,0,1,01,A01
201100059288,0,07,000,00,2,4,02,B01
201100059288,0,07,000,00,2,1,02,A01
201100059289,0,30,000,00,0,2,01,A01
201100059290,0,33,000,00,2,3,01,B01
201100059290,0,07,000,00,2,2,01,A01
201100059291,0,10,000,00,1,4,04,A01
201100059292,0,07,000,00,2,3,15,B01
201100059292,0,30,000,00,2,1,17,A01
201100059293,0,32,000,00,2,1,01,A01
201100059293,0,07,000,00,2,5,23,B01
201100059294,0,32,000,00,2,8,01,B01
201100059294,0,07,000,00,2,1,15,A01
201100059295,0,07,000,01,0,3,01,A01
201100059295,0,07,000,00,0,8,24,B01
201100059296,0,07,000,00,1,1,01,A01
201100059297,0,30,000,00,0,8,21,A01
201100059298,0,01,000,00,1,1,01,A01
201100059299,0,07,000,00,1,1,16,A01
201100059300,0,07,000,00,2,4,23,B01
201100059300,0,07,000,00,2,1,02,A01
201100059300,0,07,000,00,2,7,23,C01
201100059301,0,32,000,00,0,0,01,A01
201100059302,0,10,000,00,2,1,02,A01
201100059302,0,32,000,00,2,4,02,B01
201100059303,0,07,000,00,1,1,16,A01
201100059304,0,07,000,00,2,4,23,B01
201100059304,0,30,000,00,2,1,02,A01
201100059305,0,31,000,01,2,3,01,B01
201100059305,0,07,000,00,2,3,15,A01
201100059306,0,07,000,00,2,1,01,A01
201100059306,0,07,000,00,0,4,01,B01
201100059306,0,14,000,00,2,1,01,C01
201100059307,0,07,000,00,2,2,16,B01
201100059307,0,33,000,00,2,3,01,A01
201100059308,0,32,000,00,1,7,01,A01
201100059309,0,32,000,00,1,1,15,A01
201100059310,0,13,000,00,1,7,16,A01
201100059311,0,32,000,00,2,1,01,A01
201100059311,0,07,000,00,2,3,01,B01
201100059312,0,07,000,00,2,3,11,A01
201100059312,0,32,000,00,2,7,01,B01
201100059313,0,33,000,12,0,5,14,A01
201100059314,0,32,000,00,2,8,07,A01
201100059314,0,07,000,00,2,2,16,B01
201100059315,0,07,000,00,2,4,02,B01
201100059315,0,07,000,00,2,1,02,A01
201100059316,1,07,000,00,2,0,16,Z01
201100059317,0,32,000,00,0,0,21,A01
201100059318,1,02,000,00,2,0,01,Z01
201100059318,0,34,000,00,2,0,01,A01
201100059319,0,07,000,00,1,3,15,A01
201100059320,0,32,000,00,0,7,01,A01
201100059321,0,01,000,00,2,8,18,A01
201100059321,0,32,000,00,2,7,01,B01
201100059322,0,30,000,00,2,1,01,B01
201100059322,0,07,000,00,2,2,15,A01
201100059323,0,07,000,00,2,3,15,B01
201100059323,0,34,000,00,2,1,05,A01
201100059324,0,34,000,00,2,0,18,A01
201100059324,0,07,000,00,2,0,16,B01
201100059325,0,30,000,00,0,0,01,A01
201100059326,0,10,000,00,1,3,16,A01
201100059327,0,33,000,00,0,1,21,A01
201100059328,0,30,000,01,0,0,14,A01
201100059329,1,07,000,00,1,4,04,Z01
201100059330,0,07,000,00,1,1,15,A01
201100059331,0,13,000,00,2,4,02,B01
201100059331,0,07,000,00,2,1,02,A01
201100059332,0,32,000,00,1,1,15,A01
201100059333,0,07,000,00,1,3,01,A01
201100059334,0,30,000,00,2,1,01,A01
201100059334,0,07,000,00,2,3,15,B01
201100059335,0,10,000,00,1,7,04,A01
201100059336,0,02,000,00,2,1,17,A01
201100059336,0,10,000,00,2,3,15,B01
201100059337,0,30,000,00,2,7,15,A01
201100059337,0,07,000,00,2,6,15,B01
201100059338,0,07,000,00,0,4,01,B01
201100059338,0,38,030,00,2,1,01,A01
201100059339,0,07,000,00,2,3,09,A01
201100059339,0,01,000,00,2,1,01,B01
201100059340,0,01,000,00,2,4,02,B01
201100059340,0,07,000,00,2,3,02,A01
201100059341,0,07,000,00,1,2,15,A01
201100059342,1,07,000,00,2,1,01,Z01
201100059342,0,07,000,00,2,8,01,A01
201100059343,0,07,000,00,2,7,15,A01
201100059343,0,07,000,00,2,1,01,B01
201100059344,0,30,000,12,1,1,01,A01
201100059345,0,32,000,00,1,2,01,A01
201100059346,0,07,000,00,1,1,15,A01
201100059347,0,32,000,00,2,1,01,A01
201100059347,0,07,000,00,2,3,09,B01
201100059348,0,07,000,00,2,3,01,B01
201100059348,0,07,000,08,2,2,01,A01
201100059349,0,07,000,00,1,1,01,A01
201100059350,0,30,000,00,2,2,01,B01
201100059350,0,07,000,00,2,8,22,A01
201100059350,0,07,000,00,2,7,01,C01
201100059351,0,10,000,00,1,3,15,A01
201100059352,1,34,000,00,1,8,01,Z01
201100059353,0,32,000,00,0,3,21,A01
201100059354,0,07,000,00,1,4,04,A01
201100059355,0,07,000,00,2,2,01,A01
201100059355,0,01,000,00,2,7,13,B01
201100059356,0,07,000,01,0,2,14,A01
201100059357,0,07,000,01,0,2,14,A01
201100059358,0,07,000,00,2,3,15,A01
201100059358,0,33,000,00,2,1,01,B01
201100059358,0,33,000,00,2,1,01,C01
201100059359,0,07,000,00,2,5,16,B01
201100059359,0,32,000,00,2,8,18,A01
201100059360,0,07,000,00,1,7,15,A01
201100059361,0,33,000,00,2,0,01,B01
201100059361,0,07,000,00,9,3,09,A01
201100059362,0,10,000,00,2,3,01,B01
201100059362,0,30,000,00,2,1,15,A01
201100059363,0,32,000,00,0,0,21,A01
201100059364,0,34,000,00,0,8,07,A01
201100059364,0,07,000,00,0,2,16,B01
201100059365,0,07,000,00,1,1,01,A01
201100059366,0,07,000,00,2,5,16,B01
201100059366,0,30,000,00,2,2,07,A01
201100059367,0,07,000,00,1,2,01,A01
201100059368,0,07,000,00,2,4,02,B01
201100059368,0,07,000,00,2,1,02,A01
201100059369,0,07,000,00,1,2,01,A01
201100059370,0,30,000,00,2,1,02,A01
201100059370,0,07,000,00,2,4,02,B01
201100059371,0,14,000,00,2,2,16,A01
201100059371,0,34,000,00,2,3,01,B01
201100059372,0,07,000,00,1,2,07,A01
201100059373,0,07,000,00,2,1,01,A01
201100059373,0,33,000,00,2,7,01,B01
201100059374,1,30,000,00,1,1,01,Z01
201100059375,1,07,000,00,1,0,07,Z01
201100059376,0,30,000,00,0,7,01,A01
201100059377,0,07,000,00,2,1,01,A01
201100059377,0,07,000,00,2,8,01,B01
201100059378,0,07,000,00,2,3,01,B01
201100059378,0,31,000,00,2,2,01,A01
201100059379,0,07,000,00,1,6,04,A01
201100059380,0,33,000,00,1,1,01,A01
201100059381,0,33,000,00,1,2,01,A01
201100059381,0,07,000,00,9,6,23,B01
201100059382,0,10,000,00,1,2,01,A01
201100059383,0,13,000,00,2,1,01,B01
201100059383,0,33,000,00,2,7,01,A01
201100059384,0,07,000,01,0,2,01,A01
201100059384,0,07,000,03,0,6,23,B01
201100059385,0,01,000,00,1,1,01,A01
201100059386,0,33,000,00,2,0,21,A01
201100059387,0,33,000,12,2,2,17,A01
201100059387,1,07,000,00,2,0,13,Z01
201100059388,0,33,000,00,1,2,01,A01
201100059389,0,34,000,00,2,1,07,A01
201100059389,0,07,000,00,2,3,15,B01
201100059390,0,07,000,00,2,2,01,A01
201100059391,0,30,000,00,0,2,17,A01
201100059391,0,07,000,00,2,2,15,B01
201100059392,0,30,000,00,0,0,00,A01
201100059393,0,34,000,09,0,2,18,A01
201100059394,0,10,000,00,1,1,15,A01
201100059395,0,32,000,00,0,2,01,B01
201100059395,0,01,000,00,2,1,05,A01
201100059396,0,32,000,00,2,2,01,B01
201100059396,0,07,000,00,2,3,11,A01
201100059397,0,01,000,00,0,0,01,B01
201100059397,1,02,000,00,0,0,01,Z01
201100059398,0,02,000,00,0,8,01,A01
201100059399,0,37,012,00,2,2,07,B01
201100059399,0,14,000,00,2,3,01,A01
201100059400,0,01,000,00,1,0,05,A01
201100059401,0,07,000,00,1,3,01,A01
201100059402,1,30,000,01,0,1,14,A01
201100059403,0,30,000,00,0,0,21,A01
201100059404,0,10,000,00,1,8,15,A01
201100059405,0,01,000,00,0,0,01,A01
201100059406,0,07,000,00,1,0,07,A01
201100059407,0,02,000,00,2,1,01,A01
201100059407,0,07,000,00,2,5,15,B01
201100059408,0,07,000,00,2,8,01,A01
201100059408,0,33,000,08,2,3,01,B01
201100059409,0,30,000,00,0,7,01,A01
201100059410,0,01,000,00,2,3,14,A01
201100059410,0,07,000,00,2,2,01,B01
201100059411,0,33,000,00,1,3,01,A01
201100059412,0,07,000,00,2,3,15,A01
201100059412,0,34,000,00,2,3,01,B01
201100059413,0,34,000,00,2,1,18,B01
201100059413,0,03,000,00,2,2,16,A01
201100059414,0,10,000,00,1,2,16,A01
201100059415,0,01,000,00,2,7,05,A01
201100059415,0,07,000,00,2,3,15,B01
201100059416,0,01,000,00,2,1,01,B01
201100059416,0,10,000,00,2,2,16,A01
201100059417,0,10,000,00,2,2,01,B01
201100059417,0,32,000,00,2,6,01,A01
201100059418,0,34,000,00,2,1,01,B01
201100059418,0,01,000,00,2,6,01,A01
201100059419,0,07,000,00,1,1,01,A01
201100059420,0,32,000,00,2,1,17,A01
201100059420,0,07,000,00,2,6,15,B01
201100059421,0,32,000,00,2,7,01,A01
201100059421,1,07,000,00,2,0,01,Z01
201100059422,0,34,000,00,1,1,01,A01
201100059423,0,32,000,00,1,1,01,A01
201100059424,0,07,000,00,1,0,01,A01
201100059425,0,31,000,00,0,0,21,A01
201100059426,0,33,000,00,2,5,17,B01
201100059426,0,07,000,00,2,3,15,A01
201100059427,0,07,000,01,1,3,04,A01
201100059428,0,01,000,00,2,8,01,B01
201100059428,0,02,000,00,2,1,01,A01
201100059429,0,10,000,00,1,4,20,A01
201100059430,0,33,000,00,0,0,01,A01
201100059431,0,10,000,00,0,6,02,B01
201100059431,0,01,000,00,2,1,02,A01
201100059432,0,32,000,00,1,1,01,A01
201100059433,0,32,000,00,2,2,01,A01
201100059433,0,07,000,00,2,2,15,B01
201100059434,0,02,000,00,0,0,01,A01
201100059435,0,30,000,00,0,8,18,A01
201100059435,0,07,000,00,0,2,16,B01
201100059436,0,07,000,00,2,3,15,B01
201100059436,0,30,000,00,2,7,08,A01
201100059437,0,32,000,00,0,1,01,A01
201100059437,0,07,000,00,0,7,15,B01
201100059438,0,33,000,00,1,7,01,A01
201100059439,0,32,000,00,1,1,01,A01
201100059440,0,07,000,00,0,3,15,B01
201100059440,0,33,000,00,0,8,01,A01
201100059441,0,33,000,00,2,7,01,B01
201100059441,0,07,000,00,2,1,01,A01
201100059442,0,30,000,00,2,6,01,A01
201100059442,1,10,000,00,0,0,14,Z01
201100059443,0,02,000,00,1,2,01,A01
201100059444,0,07,000,00,1,3,01,A01
201100059445,0,07,000,00,2,3,22,A01
201100059445,0,01,000,00,2,0,01,B01
201100059446,0,07,000,00,1,6,04,A01
201100059447,0,38,004,00,2,6,13,A01
201100059447,0,07,000,00,2,3,23,C01
201100059447,0,33,000,00,2,4,23,B01
201100059448,0,10,000,00,2,3,01,B01
201100059448,0,32,000,00,2,2,01,A01
201100059449,0,07,000,00,2,2,01,A01
201100059449,0,02,000,00,2,3,18,B01
201100059450,0,01,000,00,2,1,15,B01
201100059450,0,07,000,00,2,5,01,A01
201100059451,0,07,000,00,1,1,01,A01
201100059452,0,07,000,00,2,7,16,A01
201100059452,0,01,000,00,2,1,07,B01
201100059453,0,32,000,00,1,1,01,A01
201100059454,0,31,000,00,0,0,01,A01
201100059455,0,32,000,14,0,1,14,A01
201100059456,0,10,000,00,2,2,16,A01
201100059456,0,32,000,00,2,4,18,B01
201100059457,1,07,000,00,1,0,16,Z01
201100059458,0,32,000,00,2,7,01,B01
201100059458,0,07,000,00,2,8,22,A01
201100059459,0,30,000,00,2,3,18,A01
201100059459,0,07,000,00,2,2,16,B01
201100059460,0,31,000,00,0,0,01,A01
201100059461,0,33,000,00,2,3,01,B01
201100059461,0,33,000,00,2,2,01,A01
201100059462,0,07,000,00,2,4,23,B01
201100059462,0,07,000,00,2,1,02,A01
201100059463,0,32,000,00,2,1,18,A01
201100059463,0,07,000,00,2,5,16,B01
201100059464,0,32,000,14,0,1,21,A01
201100059465,0,01,000,14,0,1,11,A01
201100059466,0,30,000,00,1,0,01,A01
201100059467,0,07,000,00,2,1,02,A01
201100059467,0,07,000,00,2,4,02,B01
201100059468,0,13,000,00,1,2,14,A01
201100059469,0,10,000,00,2,4,23,B01
201100059469,0,07,000,00,2,9,23,A01
201100059469,1,14,000,00,2,0,02,Z01
201100059470,0,13,000,00,0,7,16,A01
201100059470,0,30,000,00,2,3,16,B01
201100059471,0,07,000,00,1,4,04,A01
201100059472,0,32,000,00,1,2,01,A01
201100059473,0,30,000,00,0,1,14,A01
201100059474,0,07,000,00,2,2,16,A01
201100059474,0,32,000,00,2,8,18,B01
201100059475,0,07,000,00,2,3,01,A01
201100059475,0,37,002,00,2,2,01,B01
201100059476,0,32,000,11,0,0,21,A01
201100059477,0,10,000,00,2,6,23,B01
201100059477,0,30,000,00,2,1,02,A01
201100059478,0,07,000,00,1,1,17,A01
201100059479,0,07,000,00,1,1,01,A01
201100059480,0,30,000,00,2,7,09,A01
201100059480,0,07,000,00,2,1,01,B01
201100059481,0,32,000,14,0,1,14,A01
201100059482,0,07,000,00,2,2,01,A01
201100059482,0,07,000,00,2,1,01,B01
201100059483,0,07,000,00,1,1,15,A01
201100059484,0,31,000,00,0,6,01,B01
201100059484,1,07,000,00,0,0,12,Z01
201100059485,0,07,000,00,2,2,00,B01
201100059485,0,07,000,00,0,8,15,A01
201100059486,0,07,000,00,2,3,09,A01
201100059486,0,30,000,00,2,1,01,B01
201100059487,1,07,000,00,0,6,01,Z01
201100059487,0,07,000,00,0,6,09,A01
201100059488,0,32,000,01,0,0,13,A01
201100059488,0,01,000,01,0,7,01,B01
201100059489,0,10,000,00,1,2,01,A01
201100059490,0,13,000,00,1,1,01,A01
201100059491,0,32,000,00,1,1,01,A01
201100059492,0,07,000,00,1,5,20,A01
201100059493,0,33,000,14,0,0,14,A01
201100059494,0,37,001,00,1,2,01,A01
201100059495,0,01,000,00,1,1,05,A01
201100059496,0,02,000,00,2,0,00,A01
201100059497,0,32,000,00,2,1,01,A01
201100059497,0,33,000,00,0,4,23,C01
201100059497,0,32,000,00,2,4,23,B01
201100059498,0,30,000,00,0,6,15,A01
201100059498,0,07,000,00,0,2,01,B01
201100059499,0,07,000,00,1,2,01,A01
201100059500,0,07,000,00,0,3,22,A01
201100059500,0,32,000,01,0,1,01,B01
201100059501,0,32,000,00,0,0,21,A01
201100059502,1,30,000,00,0,0,01,Z01
201100059503,0,31,000,00,0,8,01,A01
201100059504,0,07,000,15,0,1,09,A01
201100059505,0,07,000,00,1,3,15,A01
201100059506,0,32,000,00,2,3,01,B01
201100059506,0,33,000,00,2,2,16,A01
201100059507,0,10,000,00,1,4,04,A01
201100059508,0,07,000,00,0,7,12,A01
201100059508,0,33,000,00,0,8,01,B01
201100059509,0,07,000,00,0,4,23,B01
201100059509,0,02,000,00,2,2,01,A01
201100059510,0,30,000,00,0,1,01,B01
201100059510,0,07,000,00,0,2,15,A01
201100059511,0,07,000,00,0,4,23,B01
201100059511,0,30,000,00,2,1,01,A01
201100059512,0,32,000,00,1,2,01,A01
201100059513,0,07,000,00,1,3,01,A01
201100059514,1,32,000,00,1,1,07,Z01
201100059515,0,07,000,00,2,4,23,B01
201100059515,0,30,000,00,2,1,01,A01
201100059516,0,32,000,00,1,2,01,A01
201100059517,0,32,000,00,1,2,01,A01
201100059518,0,30,000,00,0,7,07,A01
201100059519,0,01,000,00,2,5,18,A01
201100059519,0,07,000,00,2,7,16,B01
201100059520,0,07,000,00,2,2,16,B01
201100059520,0,30,000,00,2,8,07,A01
201100059521,0,32,000,00,2,4,23,B01
201100059521,0,37,025,00,2,3,02,A01
201100059522,0,07,000,00,2,5,16,B01
201100059522,0,31,000,00,2,1,02,A01
201100059523,0,33,000,00,2,7,07,A01
201100059523,0,07,000,00,2,7,16,B01
201100059524,0,32,000,00,2,1,01,B01
201100059524,0,30,000,00,2,3,15,A01
201100059525,0,07,000,00,1,4,04,A01
201100059526,0,34,000,00,2,2,01,A01
201100059526,0,07,000,00,0,6,23,B01
201100059527,0,07,000,00,1,3,01,A01
201100059528,1,02,000,00,1,1,07,Z01
201100059529,0,10,000,00,2,0,14,B01
201100059529,0,30,000,00,2,0,18,A01
201100059530,0,32,000,00,1,1,01,A01
201100059531,0,10,000,00,2,0,15,A01
201100059531,0,32,000,00,2,0,17,B01
201100059532,0,07,000,00,1,1,01,A01
201100059533,0,01,000,00,2,0,12,A01
201100059533,1,30,000,00,2,0,14,Z01
201100059534,0,32,000,00,0,3,01,A01
201100059535,1,07,000,00,1,0,01,Z01
201100059536,0,01,000,00,1,1,01,A01
201100059537,0,07,000,00,2,4,23,B01
201100059537,0,32,000,00,2,1,01,A01
201100059538,0,07,000,00,1,4,20,A01
201100059539,0,02,000,00,2,1,01,A01
201100059539,0,32,000,00,0,4,23,B01
201100059540,0,07,000,00,2,7,16,A01
201100059540,0,34,000,00,2,3,01,B01
201100059541,0,34,000,00,0,0,21,A01
201100059542,0,02,000,00,2,1,01,A01
201100059542,0,07,000,00,0,3,01,B01
201100059543,0,37,001,00,1,5,01,A01
201100059544,0,07,000,09,2,3,01,B01
201100059544,0,07,000,00,2,7,01,A01
201100059545,0,01,000,01,0,7,07,A01
201100059545,0,07,000,00,0,3,22,B01
201100059546,1,07,000,00,2,0,15,Z01
201100059546,0,30,000,00,2,0,07,A01
201100059547,0,33,000,00,0,0,21,A01
201100059548,0,30,000,00,1,7,01,A01
201100059549,0,30,000,00,1,0,21,A01
201100059550,0,33,000,00,0,0,01,A01
201100059551,0,07,000,00,2,5,01,B01
201100059551,0,30,000,00,2,1,01,A01
201100059552,0,33,000,00,1,1,05,A01
201100059553,0,01,000,00,2,1,01,B01
201100059553,0,07,000,00,2,5,22,A01
201100059554,0,07,000,00,2,4,02,B01
201100059554,0,07,000,00,2,1,02,A01
201100059555,0,07,000,01,2,2,07,B01
201100059555,0,10,000,00,2,3,11,A01
201100059556,0,32,000,00,2,2,01,A01
201100059556,0,07,000,00,2,1,01,B01
201100059557,0,32,000,00,2,8,18,A01
201100059557,0,14,000,00,2,7,16,B01
201100059558,0,02,000,00,1,1,14,A01
201100059559,0,07,000,00,2,8,01,B01
201100059559,0,02,000,00,2,1,01,A01
201100059560,0,32,000,00,2,7,01,B01
201100059560,0,07,000,00,2,1,01,A01
201100059561,0,07,000,00,1,1,01,A01
201100059562,0,31,000,00,2,0,01,B01
201100059562,0,07,000,00,2,0,12,A01
201100059563,0,07,000,00,1,2,08,A01
201100059564,0,07,000,00,2,2,16,B01
201100059564,0,33,000,00,2,3,18,A01
201100059565,0,07,000,00,1,0,04,A01
201100059566,0,32,000,00,1,1,01,A01
201100059567,0,07,000,00,2,4,16,B01
201100059567,0,07,000,00,2,3,02,A01
201100059568,0,01,000,00,1,1,01,A01
201100059569,0,02,000,00,2,1,13,A01
201100059569,0,07,000,00,2,3,01,B01
201100059570,0,07,000,00,1,2,07,A01
201100059571,0,33,000,14,0,1,01,A01
201100059572,0,07,000,00,1,2,01,A01
201100059573,0,32,000,00,2,1,01,B01
201100059573,0,07,000,00,2,3,15,A01
201100059574,0,30,000,00,2,1,01,B01
201100059574,0,10,000,00,2,3,15,A01
201100059575,0,02,000,00,2,8,13,A01
201100059575,0,07,000,00,2,7,01,B01
201100059576,0,30,000,00,0,8,01,A01
201100059577,1,02,000,00,1,0,01,Z01
201100059578,0,30,000,00,0,0,21,A01
201100059579,0,33,000,00,0,8,01,A01
201100059580,0,37,000,00,1,3,01,A01
201100059581,0,07,000,01,0,2,14,A01
201100059582,0,30,000,00,0,7,01,A01
201100059583,0,32,000,00,0,7,01,A01
201100059584,0,07,000,00,2,5,12,A01
201100059584,0,33,000,00,2,2,01,B01
201100059585,0,07,000,00,1,3,20,A01
201100059586,0,07,000,08,2,1,01,B01
201100059586,0,07,000,01,2,5,01,A01
201100059587,0,33,000,00,1,1,01,A01
201100059588,0,37,010,00,2,7,16,A01
201100059588,0,33,000,00,2,8,18,B01
201100059589,0,32,000,00,1,1,07,A01
201100059590,0,07,000,00,0,0,01,A01
201100059590,0,33,000,00,0,0,23,B01
201100059591,0,07,000,00,2,7,01,B01
201100059591,0,30,000,00,2,1,09,A01
201100059592,0,30,000,00,0,0,21,A01
201100059593,0,07,000,11,0,3,13,A01
201100059594,0,07,000,00,2,2,01,A01
201100059594,0,32,000,00,2,1,01,B01
201100059595,0,10,000,00,1,5,20,A01
201100059596,0,32,000,00,0,0,01,A01
201100059597,0,31,000,00,2,5,01,B01
201100059597,0,07,000,00,2,3,22,A01
201100059598,0,30,000,00,1,2,01,A01
201100059599,0,01,000,00,0,0,01,A01
201100059600,0,33,000,01,0,9,01,A01
201100059601,0,02,000,00,2,1,01,A01
201100059601,0,07,000,00,2,8,15,B01
201100059602,0,13,000,00,2,2,15,A01
201100059602,0,30,000,00,2,3,01,B01
201100059603,0,07,000,00,1,6,04,A01
201100059604,0,30,000,00,2,2,01,B01
201100059604,0,01,000,00,2,1,01,A01
201100059605,0,01,000,00,2,1,01,A01
201100059605,0,07,000,00,9,3,15,B01
201100059606,0,32,000,00,2,3,01,B01
201100059606,0,07,000,00,2,3,15,A01
201100059607,0,01,000,00,1,1,07,A01
201100059608,0,07,000,00,1,2,01,A01
201100059609,1,30,000,00,1,0,01,Z01
201100059610,0,32,000,00,2,1,01,C01
201100059610,0,07,000,00,2,8,01,B01
201100059610,0,07,000,00,2,7,22,A01
201100059611,0,01,000,00,2,3,07,B01
201100059611,0,07,000,00,2,1,16,A01
201100059612,0,33,000,00,0,0,01,A01
201100059613,0,10,000,00,1,2,01,A01
201100059614,0,30,000,00,0,1,00,A01
201100059615,0,10,000,00,1,4,04,A01
201100059616,0,33,000,00,2,1,01,A01
201100059616,1,30,000,00,2,7,01,Z01
201100059617,0,07,000,00,2,2,15,A01
201100059617,0,01,000,00,2,1,01,B01
201100059618,0,30,000,00,2,7,01,B01
201100059618,0,03,000,00,2,3,15,A01
201100059619,0,32,000,14,0,3,13,A01
201100059620,0,07,000,14,0,1,01,A01
201100059621,0,31,000,00,1,2,01,A01
201100059622,0,30,000,00,2,3,15,B01
201100059622,0,33,000,00,2,7,17,A01
201100059623,0,07,000,00,9,3,01,B01
201100059623,0,01,000,00,2,2,01,A01
201100059624,0,01,000,00,1,1,05,A01
201100059625,0,30,000,00,1,1,01,A01
201100059626,0,30,000,00,0,0,01,A01
201100059627,0,30,000,00,2,3,01,B01
201100059627,0,07,000,00,2,1,15,A01
201100059628,0,32,000,00,0,8,01,A01
201100059629,0,10,000,00,1,3,16,A01
201100059630,0,34,000,00,2,1,01,A01
201100059631,0,01,000,00,0,0,01,A01
201100059632,0,02,000,00,2,1,01,B01
201100059632,0,07,000,00,2,3,09,A01
201100059633,0,32,000,00,1,1,01,A01
201100059634,0,30,000,00,1,1,18,A01
201100059635,0,32,000,14,0,1,01,A01
201100059636,0,30,000,00,2,1,01,B01
201100059636,0,07,000,00,2,2,12,A01
201100059637,0,07,000,00,1,1,01,A01
201100059638,0,07,000,00,2,7,16,B01
201100059638,0,31,000,00,2,1,07,A01
201100059639,0,01,000,00,1,3,01,A01
201100059640,0,07,000,00,2,2,16,A01
201100059640,0,32,000,00,2,3,01,B01
201100059641,0,33,000,00,1,1,01,A01
201100059642,0,33,000,00,1,2,01,A01
201100059643,0,30,000,00,2,8,01,A01
201100059643,1,07,000,00,2,0,14,Z01
201100059644,0,33,000,00,1,1,01,A01
201100059645,0,07,000,00,2,7,22,A01
201100059645,0,01,000,00,2,1,18,B01
201100059646,0,33,000,00,1,8,01,A01
201100059647,0,07,000,01,0,2,01,A01
201100059648,0,07,000,00,2,1,02,A01
201100059648,0,07,000,00,2,4,23,B01
201100059649,0,32,000,00,0,2,21,A01
201100059650,0,32,000,00,0,0,05,A01
201100059651,0,34,000,00,2,1,01,B01
201100059651,0,07,000,00,2,7,15,A01
201100059652,0,30,000,12,0,0,15,A01
201100059653,0,10,000,11,0,1,01,A01
201100059654,0,07,000,00,0,5,01,B01
201100059654,0,33,000,00,0,0,01,A01
201100059655,0,07,000,00,2,8,01,B01
201100059655,0,30,000,00,0,1,01,A01
201100059656,0,07,000,00,2,2,15,A01
201100059656,0,33,000,00,2,1,01,B01
201100059657,0,32,000,00,2,2,01,B01
201100059657,0,07,000,00,2,3,23,C01
201100059657,0,07,000,00,2,3,09,A01
201100059658,0,32,000,00,2,2,17,B01
201100059658,0,07,000,00,2,3,15,A01
201100059659,0,07,000,00,2,8,01,B01
201100059659,0,34,000,00,2,1,01,A01
201100059660,0,02,000,00,1,7,01,A01
201100059661,0,07,000,00,0,6,15,B01
201100059661,0,31,000,00,2,1,15,A01
201100059662,0,07,000,00,1,7,01,A01
201100059663,0,33,000,00,1,1,01,A01
201100059664,0,07,000,00,1,2,01,A01
201100059665,0,07,000,00,0,1,05,A01
201100059665,0,33,000,00,2,1,01,B01
201100059666,0,07,000,00,1,3,01,A01
201100059667,0,01,000,00,1,1,05,A01
201100059668,0,34,000,00,2,0,21,A01
201100059669,0,07,000,00,2,8,01,B01
201100059669,0,07,000,00,2,7,14,A01
201100059669,0,01,000,00,2,8,01,C01
201100059670,0,07,000,00,2,7,16,A01
201100059670,0,37,003,00,2,3,07,B01
201100059671,1,01,000,00,1,0,01,Z01
201100059672,0,07,000,01,0,2,14,A01
201100059673,0,07,000,00,1,2,01,A01
201100059674,1,07,000,00,2,0,14,Z01
201100059674,0,30,000,08,2,1,01,A01
201100059675,0,34,000,14,0,1,14,A01
201100059676,0,07,000,00,2,3,15,A01
201100059676,0,01,000,00,2,2,01,B01
201100059677,0,07,000,00,2,7,09,B01
201100059677,0,33,000,00,2,3,01,A01
201100059678,0,07,000,00,2,3,15,A01
201100059678,0,01,000,00,2,3,01,B01
201100059679,0,30,000,00,0,0,21,A01
201100059680,0,30,000,14,0,1,07,A01
201100059681,0,07,000,00,2,8,22,A01
201100059681,0,14,000,00,2,7,01,B01
201100059682,0,32,000,00,2,7,17,A01
201100059682,0,07,000,00,2,8,13,B01
201100059683,0,30,000,00,2,1,01,A01
201100059683,0,07,000,00,2,3,07,B01
201100059684,0,33,000,00,2,7,01,A01
201100059684,0,07,000,00,2,8,22,B01
201100059685,0,10,000,00,2,1,09,A01
201100059685,0,07,000,00,2,4,04,B01
201100059686,0,07,000,00,2,3,15,B01
201100059686,0,30,000,00,2,1,01,A01
201100059687,0,31,000,00,0,0,01,A01
201100059688,0,33,000,00,2,1,01,A01
201100059688,0,07,000,00,2,3,16,B01
201100059689,0,10,000,00,2,2,10,A01
201100059689,0,32,000,00,2,1,01,B01
201100059690,0,07,000,00,2,1,20,B01
201100059690,0,34,000,00,2,2,17,A01
201100059691,0,34,000,00,2,3,18,A01
201100059691,0,07,000,00,2,2,16,B01
201100059692,0,07,000,00,9,5,16,A01
201100059692,0,01,000,00,2,1,01,B01
201100059693,0,01,000,00,0,0,01,A01
201100059694,0,32,000,00,2,1,18,A01
201100059694,0,07,000,00,2,2,16,B01
201100059695,0,07,000,00,1,3,01,A01
201100059696,0,33,000,00,1,7,01,A01
201100059697,0,07,000,00,2,2,15,A01
201100059697,0,32,000,00,2,3,01,B01
201100059698,0,33,000,00,0,0,21,A01
201100059699,0,02,000,00,2,1,01,B01
201100059699,0,10,000,00,2,2,10,A01
201100059700,0,33,000,00,0,0,01,B01
201100059700,1,10,000,00,0,0,11,Z01
201100059701,0,07,000,00,2,2,22,A01
201100059701,0,01,000,00,2,8,01,B01
201100059702,0,01,000,00,0,1,21,A01
201100059703,0,32,000,00,2,8,07,B01
201100059703,0,07,000,00,2,3,15,A01
